1.000000E+000,  0.000000E+000
2.000000E+000,  0.000000E+000
3.000000E+000,  0.000000E+000
4.000000E+000,  0.000000E+000
5.000000E+000,  0.000000E+000
6.000000E+000,  0.000000E+000
7.000000E+000,  0.000000E+000
8.000000E+000,  0.000000E+000
9.000000E+000,  0.000000E+000
1.000000E+001,  0.000000E+000
1.100000E+001,  1.493806E+003
1.200000E+001,  2.987612E+003
1.300000E+001,  4.481418E+003
1.400000E+001,  5.975224E+003
1.500000E+001,  7.469030E+003
1.600000E+001,  8.962836E+003
1.700000E+001,  1.045664E+004
1.800000E+001,  1.195045E+004
1.900000E+001,  1.344425E+004
2.000000E+001,  1.493806E+004
2.100000E+001,  1.643187E+004
2.200000E+001,  1.792567E+004
2.300000E+001,  1.941948E+004
2.400000E+001,  2.091328E+004
2.500000E+001,  2.240709E+004
2.600000E+001,  2.390089E+004
2.700000E+001,  2.539470E+004
2.800000E+001,  2.688851E+004
2.900000E+001,  2.838231E+004
3.000000E+001,  2.919502E+004
3.100000E+001,  2.770121E+004
3.200000E+001,  2.620741E+004
3.300000E+001,  2.471360E+004
3.400000E+001,  2.321979E+004
3.500000E+001,  2.172599E+004
3.600000E+001,  2.023218E+004
3.700000E+001,  1.873838E+004
3.800000E+001,  1.724457E+004
3.900000E+001,  1.575077E+004
4.000000E+001,  1.425696E+004
4.100000E+001,  1.276315E+004
4.200000E+001,  1.126935E+004
4.300000E+001,  9.775541E+003
4.400000E+001,  8.281735E+003
4.500000E+001,  6.787930E+003
4.600000E+001,  5.294124E+003
4.700000E+001,  3.800318E+003
4.800000E+001,  2.306511E+003
4.900000E+001,  8.127056E+002
5.000000E+001,  -6.811003E+002
5.100000E+001,  1.349847E+003
5.200000E+001,  3.380794E+003
5.300000E+001,  5.411741E+003
5.400000E+001,  7.442688E+003
5.500000E+001,  9.473635E+003
5.600000E+001,  1.150458E+004
5.700000E+001,  1.353553E+004
5.800000E+001,  1.556648E+004
5.900000E+001,  1.759742E+004
6.000000E+001,  1.962837E+004
6.100000E+001,  2.165932E+004
6.200000E+001,  2.369027E+004
6.300000E+001,  2.572121E+004
6.400000E+001,  2.775216E+004
6.500000E+001,  2.896755E+004
6.600000E+001,  2.833428E+004
6.700000E+001,  2.780856E+004
6.800000E+001,  2.723174E+004
6.900000E+001,  2.660312E+004
7.000000E+001,  2.592295E+004
7.100000E+001,  2.389201E+004
7.200000E+001,  2.186106E+004
7.300000E+001,  1.983011E+004
7.400000E+001,  1.779916E+004
7.500000E+001,  1.576822E+004
7.600000E+001,  1.373727E+004
7.700000E+001,  1.170632E+004
7.800000E+001,  9.675376E+003
7.900000E+001,  7.644429E+003
8.000000E+001,  5.613481E+003
8.100000E+001,  3.582534E+003
8.200000E+001,  1.551587E+003
8.300000E+001,  -4.793598E+002
8.400000E+001,  -2.510307E+003
8.500000E+001,  -4.541254E+003
8.600000E+001,  -6.572201E+003
8.700000E+001,  -8.603148E+003
8.800000E+001,  -1.063410E+004
8.900000E+001,  -1.266504E+004
9.000000E+001,  -1.469599E+004
9.100000E+001,  -1.320218E+004
9.200000E+001,  -1.170838E+004
9.300000E+001,  -1.021457E+004
9.400000E+001,  -8.720766E+003
9.500000E+001,  -7.226959E+003
9.600000E+001,  -5.733154E+003
9.700000E+001,  -4.239348E+003
9.800000E+001,  -2.745542E+003
9.900000E+001,  -1.251736E+003
1.000000E+002,  2.420702E+002
1.010000E+002,  1.735876E+003
1.020000E+002,  3.229682E+003
1.030000E+002,  4.723488E+003
1.040000E+002,  6.217294E+003
1.050000E+002,  7.711100E+003
1.060000E+002,  9.204906E+003
1.070000E+002,  1.069871E+004
1.080000E+002,  1.219252E+004
1.090000E+002,  1.368632E+004
1.100000E+002,  1.518013E+004
